,Time,smart plug measure,timestamp
116,2022-09-05 11:10:40,183.3,1662369040
117,2022-09-05 11:10:50,183.3,1662369050
118,2022-09-05 11:11:00,183.3,1662369060
119,2022-09-05 11:11:10,181.3,1662369070
120,2022-09-05 11:11:20,182.2,1662369080
121,2022-09-05 11:11:30,182.2,1662369090
122,2022-09-05 11:11:40,182.2,1662369100
123,2022-09-05 11:11:50,182.1,1662369110
124,2022-09-05 11:12:00,182.4,1662369120
125,2022-09-05 11:12:10,182.4,1662369130
126,2022-09-05 11:12:20,182.4,1662369140
127,2022-09-05 11:12:30,182.2,1662369150
128,2022-09-05 11:12:40,174.0,1662369160
129,2022-09-05 11:12:50,174.0,1662369170
130,2022-09-05 11:13:00,174.0,1662369180
131,2022-09-05 11:13:10,174.1,1662369190
132,2022-09-05 11:13:20,184.1,1662369200
133,2022-09-05 11:13:30,184.1,1662369210
134,2022-09-05 11:13:40,184.6,1662369220
135,2022-09-05 11:13:50,184.6,1662369230
136,2022-09-05 11:14:00,185.5,1662369240
137,2022-09-05 11:14:10,185.5,1662369250
138,2022-09-05 11:14:20,186.7,1662369260
139,2022-09-05 11:14:30,186.7,1662369270
140,2022-09-05 11:14:40,150.5,1662369280
141,2022-09-05 11:14:50,150.5,1662369290
142,2022-09-05 11:15:00,150.5,1662369300
143,2022-09-05 11:15:10,150.5,1662369310
144,2022-09-05 11:15:20,149.3,1662369320
145,2022-09-05 11:15:30,149.3,1662369330
146,2022-09-05 11:15:40,150.3,1662369340
147,2022-09-05 11:15:50,150.3,1662369350
148,2022-09-05 11:16:00,150.2,1662369360
149,2022-09-05 11:16:10,150.2,1662369370
150,2022-09-05 11:16:20,181.1,1662369380
151,2022-09-05 11:16:30,181.1,1662369390
152,2022-09-05 11:16:40,180.6,1662369400
153,2022-09-05 11:16:50,180.6,1662369410
154,2022-09-05 11:17:00,181.9,1662369420
155,2022-09-05 11:17:10,181.9,1662369430
156,2022-09-05 11:17:20,181.7,1662369440
157,2022-09-05 11:17:30,181.7,1662369450
158,2022-09-05 11:17:40,185.6,1662369460
159,2022-09-05 11:17:50,185.6,1662369470
160,2022-09-05 11:18:00,185.6,1662369480
161,2022-09-05 11:18:10,185.6,1662369490
162,2022-09-05 11:18:20,185.6,1662369500
163,2022-09-05 11:18:30,187.5,1662369510
164,2022-09-05 11:18:40,187.9,1662369520
165,2022-09-05 11:18:50,187.9,1662369530
166,2022-09-05 11:19:00,182.7,1662369540
167,2022-09-05 11:19:10,182.7,1662369550
168,2022-09-05 11:19:20,182.7,1662369560
169,2022-09-05 11:19:30,182.7,1662369570
170,2022-09-05 11:19:40,183.2,1662369580
171,2022-09-05 11:19:50,183.2,1662369590
172,2022-09-05 11:20:00,185.8,1662369600
173,2022-09-05 11:20:10,185.8,1662369610
174,2022-09-05 11:20:20,184.8,1662369620
175,2022-09-05 11:20:30,184.8,1662369630
176,2022-09-05 11:20:40,173.4,1662369640
177,2022-09-05 11:20:50,173.4,1662369650
178,2022-09-05 11:21:00,173.2,1662369660
179,2022-09-05 11:21:10,173.2,1662369670
180,2022-09-05 11:21:20,190.4,1662369680
181,2022-09-05 11:21:30,190.4,1662369690
182,2022-09-05 11:21:40,190.4,1662369700
183,2022-09-05 11:21:50,190.6,1662369710
184,2022-09-05 11:22:00,190.6,1662369720
185,2022-09-05 11:22:10,186.6,1662369730
186,2022-09-05 11:22:20,185.0,1662369740
187,2022-09-05 11:22:30,185.0,1662369750
188,2022-09-05 11:22:40,150.0,1662369760
189,2022-09-05 11:22:50,150.0,1662369770
190,2022-09-05 11:23:00,150.0,1662369780
191,2022-09-05 11:23:10,149.9,1662369790
192,2022-09-05 11:23:20,149.7,1662369800
193,2022-09-05 11:23:30,149.7,1662369810
194,2022-09-05 11:23:40,149.7,1662369820
195,2022-09-05 11:23:50,149.8,1662369830
196,2022-09-05 11:24:00,149.9,1662369840
197,2022-09-05 11:24:10,149.9,1662369850
198,2022-09-05 11:24:20,149.9,1662369860
199,2022-09-05 11:24:30,182.7,1662369870
200,2022-09-05 11:24:40,183.0,1662369880
201,2022-09-05 11:24:50,183.0,1662369890
202,2022-09-05 11:25:00,184.5,1662369900
203,2022-09-05 11:25:10,184.5,1662369910
204,2022-09-05 11:25:20,183.1,1662369920
205,2022-09-05 11:25:30,183.1,1662369930
206,2022-09-05 11:25:40,183.1,1662369940
207,2022-09-05 11:25:50,189.7,1662369950
208,2022-09-05 11:26:00,189.7,1662369960
209,2022-09-05 11:26:10,189.3,1662369970
210,2022-09-05 11:26:20,189.3,1662369980
211,2022-09-05 11:26:30,192.2,1662369990
212,2022-09-05 11:26:40,191.8,1662370000
213,2022-09-05 11:26:50,191.8,1662370010
214,2022-09-05 11:27:00,191.8,1662370020
215,2022-09-05 11:27:10,191.8,1662370030
216,2022-09-05 11:27:20,190.0,1662370040
217,2022-09-05 11:27:30,190.0,1662370050
218,2022-09-05 11:27:40,189.9,1662370060
219,2022-09-05 11:27:50,189.9,1662370070
220,2022-09-05 11:28:00,189.9,1662370080
221,2022-09-05 11:28:10,189.9,1662370090
222,2022-09-05 11:28:20,190.0,1662370100
223,2022-09-05 11:28:30,173.4,1662370110
224,2022-09-05 11:28:40,173.4,1662370120
225,2022-09-05 11:28:50,173.0,1662370130
226,2022-09-05 11:29:00,173.0,1662370140
227,2022-09-05 11:29:10,173.0,1662370150
228,2022-09-05 11:29:20,196.2,1662370160
229,2022-09-05 11:29:30,196.2,1662370170
230,2022-09-05 11:29:40,196.5,1662370180
231,2022-09-05 11:29:50,188.7,1662370190
232,2022-09-05 11:30:00,188.7,1662370200
233,2022-09-05 11:30:10,196.9,1662370210
234,2022-09-05 11:30:20,196.9,1662370220
235,2022-09-05 11:30:30,149.6,1662370230
236,2022-09-05 11:30:40,149.6,1662370240
237,2022-09-05 11:30:50,149.6,1662370250
238,2022-09-05 11:31:00,149.5,1662370260
239,2022-09-05 11:31:10,149.5,1662370270
240,2022-09-05 11:31:20,149.4,1662370280
241,2022-09-05 11:31:30,149.4,1662370290
242,2022-09-05 11:31:40,149.5,1662370300
243,2022-09-05 11:31:50,149.5,1662370310
244,2022-09-05 11:32:00,149.4,1662370320
245,2022-09-05 11:32:10,149.4,1662370330
246,2022-09-05 11:32:20,185.5,1662370340
247,2022-09-05 11:32:30,185.9,1662370350
248,2022-09-05 11:32:40,185.9,1662370360
249,2022-09-05 11:32:50,185.9,1662370370
