"Time","smart plug measure","timestamp"
2022-02-28 10:47:10,22.1,1646041630
2022-02-28 10:47:15,22.1,1646041635
2022-02-28 10:47:20,22.1,1646041640
2022-02-28 10:47:25,9.60,1646041645
2022-02-28 10:47:30,9.60,1646041650
2022-02-28 10:47:35,9.60,1646041655
2022-02-28 10:47:40,9.60,1646041660
2022-02-28 10:47:45,9.60,1646041665
2022-02-28 10:47:50,9.60,1646041670
2022-02-28 10:47:55,9.58,1646041675
2022-02-28 10:48:00,9.58,1646041680
2022-02-28 10:48:05,9.58,1646041685
2022-02-28 10:48:10,9.58,1646041690
2022-02-28 10:48:15,9.58,1646041695
2022-02-28 10:48:20,9.58,1646041700
2022-02-28 10:48:25,14.5,1646041705
2022-02-28 10:48:30,14.5,1646041710
2022-02-28 10:48:35,14.5,1646041715
2022-02-28 10:48:40,14.5,1646041720
2022-02-28 10:48:45,14.5,1646041725
2022-02-28 10:48:50,14.5,1646041730
2022-02-28 10:48:55,11.5,1646041735
2022-02-28 10:49:00,11.5,1646041740
2022-02-28 10:49:05,11.5,1646041745
2022-02-28 10:49:10,11.5,1646041750
2022-02-28 10:49:15,11.5,1646041755
2022-02-28 10:49:20,11.5,1646041760
2022-02-28 10:49:25,7.37,1646041765
2022-02-28 10:49:30,7.37,1646041770
2022-02-28 10:49:35,7.37,1646041775
2022-02-28 10:49:40,7.37,1646041780
2022-02-28 10:49:45,7.37,1646041785
2022-02-28 10:49:50,7.37,1646041790
2022-02-28 10:49:55,6.78,1646041795
2022-02-28 10:50:00,6.78,1646041800
2022-02-28 10:50:05,6.78,1646041805
2022-02-28 10:50:10,6.78,1646041810
2022-02-28 10:50:15,6.78,1646041815
2022-02-28 10:50:20,6.78,1646041820
2022-02-28 10:50:25,12.4,1646041825
2022-02-28 10:50:30,12.4,1646041830
2022-02-28 10:50:35,12.4,1646041835
2022-02-28 10:50:40,12.4,1646041840
2022-02-28 10:50:45,12.4,1646041845
2022-02-28 10:50:50,12.4,1646041850
2022-02-28 10:50:55,14.6,1646041855
2022-02-28 10:51:00,14.6,1646041860
2022-02-28 10:51:05,14.6,1646041865
2022-02-28 10:51:10,14.6,1646041870
2022-02-28 10:51:15,14.6,1646041875
2022-02-28 10:51:20,14.6,1646041880
2022-02-28 10:51:25,12.7,1646041885
2022-02-28 10:51:30,12.7,1646041890
2022-02-28 10:51:35,12.7,1646041895
2022-02-28 10:51:40,12.7,1646041900
2022-02-28 10:51:45,12.7,1646041905
2022-02-28 10:51:50,12.7,1646041910
2022-02-28 10:51:55,11.4,1646041915
2022-02-28 10:52:00,11.4,1646041920
2022-02-28 10:52:05,11.4,1646041925
2022-02-28 10:52:10,11.4,1646041930
2022-02-28 10:52:15,11.4,1646041935
2022-02-28 10:52:20,11.4,1646041940
2022-02-28 10:52:25,13.9,1646041945
2022-02-28 10:52:30,13.9,1646041950
2022-02-28 10:52:35,13.9,1646041955
2022-02-28 10:52:40,13.9,1646041960
2022-02-28 10:52:45,13.9,1646041965
2022-02-28 10:52:50,13.9,1646041970
2022-02-28 10:52:55,11.6,1646041975
2022-02-28 10:53:00,11.6,1646041980
2022-02-28 10:53:05,11.6,1646041985
2022-02-28 10:53:10,11.6,1646041990
2022-02-28 10:53:15,11.6,1646041995
2022-02-28 10:53:20,11.6,1646042000
2022-02-28 10:53:25,15.6,1646042005
2022-02-28 10:53:30,15.6,1646042010
2022-02-28 10:53:35,15.6,1646042015
2022-02-28 10:53:40,15.6,1646042020
2022-02-28 10:53:45,15.6,1646042025
2022-02-28 10:53:50,15.6,1646042030
2022-02-28 10:53:55,15.9,1646042035
2022-02-28 10:54:00,15.9,1646042040
2022-02-28 10:54:05,15.9,1646042045
2022-02-28 10:54:10,15.9,1646042050
2022-02-28 10:54:15,15.9,1646042055
2022-02-28 10:54:20,15.9,1646042060
2022-02-28 10:54:25,18.5,1646042065
2022-02-28 10:54:30,18.5,1646042070
2022-02-28 10:54:35,18.5,1646042075
2022-02-28 10:54:40,18.5,1646042080
2022-02-28 10:54:45,18.5,1646042085
2022-02-28 10:54:50,18.5,1646042090
2022-02-28 10:54:55,19.0,1646042095
2022-02-28 10:55:00,19.0,1646042100
2022-02-28 10:55:05,19.0,1646042105
2022-02-28 10:55:10,19.0,1646042110
2022-02-28 10:55:15,19.0,1646042115
2022-02-28 10:55:20,19.0,1646042120
2022-02-28 10:55:25,16.5,1646042125
2022-02-28 10:55:30,16.5,1646042130
2022-02-28 10:55:35,16.5,1646042135
2022-02-28 10:55:40,16.5,1646042140
2022-02-28 10:55:45,16.5,1646042145
2022-02-28 10:55:50,16.5,1646042150
2022-02-28 10:55:55,23.5,1646042155
2022-02-28 10:56:00,23.5,1646042160
2022-02-28 10:56:05,23.5,1646042165
2022-02-28 10:56:10,23.5,1646042170
2022-02-28 10:56:15,23.5,1646042175
2022-02-28 10:56:20,23.5,1646042180
2022-02-28 10:56:25,14.7,1646042185
2022-02-28 10:56:30,14.7,1646042190
2022-02-28 10:56:35,14.7,1646042195
2022-02-28 10:56:40,14.7,1646042200
2022-02-28 10:56:45,14.7,1646042205
2022-02-28 10:56:50,14.7,1646042210
2022-02-28 10:56:55,15.2,1646042215
2022-02-28 10:57:00,15.2,1646042220
2022-02-28 10:57:05,15.2,1646042225
2022-02-28 10:57:10,15.2,1646042230
2022-02-28 10:57:15,15.2,1646042235
2022-02-28 10:57:20,15.2,1646042240
2022-02-28 10:57:25,16.6,1646042245
2022-02-28 10:57:30,16.6,1646042250
2022-02-28 10:57:35,16.6,1646042255
2022-02-28 10:57:40,16.6,1646042260
2022-02-28 10:57:45,16.6,1646042265
2022-02-28 10:57:50,16.6,1646042270
2022-02-28 10:57:55,16.9,1646042275
2022-02-28 10:58:00,16.9,1646042280
2022-02-28 10:58:05,16.9,1646042285
2022-02-28 10:58:10,16.9,1646042290
2022-02-28 10:58:15,16.9,1646042295
2022-02-28 10:58:20,16.9,1646042300
2022-02-28 10:58:25,9.81,1646042305
2022-02-28 10:58:30,9.81,1646042310
2022-02-28 10:58:35,9.81,1646042315
2022-02-28 10:58:40,9.81,1646042320
2022-02-28 10:58:45,9.81,1646042325
2022-02-28 10:58:50,9.81,1646042330
2022-02-28 10:58:55,9.86,1646042335
2022-02-28 10:59:00,9.86,1646042340
2022-02-28 10:59:05,9.86,1646042345
2022-02-28 10:59:10,9.86,1646042350
2022-02-28 10:59:15,9.86,1646042355
2022-02-28 10:59:20,9.86,1646042360
2022-02-28 10:59:25,7.08,1646042365
2022-02-28 10:59:30,7.08,1646042370
2022-02-28 10:59:35,7.08,1646042375
2022-02-28 10:59:40,7.08,1646042380
2022-02-28 10:59:45,7.08,1646042385
2022-02-28 10:59:50,7.08,1646042390
2022-02-28 10:59:55,17.6,1646042395
2022-02-28 11:00:00,17.6,1646042400
2022-02-28 11:00:05,17.6,1646042405
2022-02-28 11:00:10,17.6,1646042410
2022-02-28 11:00:15,17.6,1646042415
2022-02-28 11:00:20,17.6,1646042420
2022-02-28 11:00:25,17.2,1646042425
2022-02-28 11:00:30,17.2,1646042430
2022-02-28 11:00:35,17.2,1646042435
2022-02-28 11:00:40,17.2,1646042440
2022-02-28 11:00:45,17.2,1646042445
2022-02-28 11:00:50,17.2,1646042450
2022-02-28 11:00:55,13.3,1646042455
2022-02-28 11:01:00,13.3,1646042460
2022-02-28 11:01:05,13.3,1646042465
2022-02-28 11:01:10,13.3,1646042470
2022-02-28 11:01:15,13.3,1646042475
2022-02-28 11:01:20,13.3,1646042480
2022-02-28 11:01:25,16.8,1646042485
2022-02-28 11:01:30,16.8,1646042490
2022-02-28 11:01:35,16.8,1646042495
2022-02-28 11:01:40,16.8,1646042500
2022-02-28 11:01:45,16.8,1646042505
2022-02-28 11:01:50,16.8,1646042510
2022-02-28 11:01:55,13.9,1646042515
2022-02-28 11:02:00,13.9,1646042520
2022-02-28 11:02:05,13.9,1646042525
2022-02-28 11:02:10,13.9,1646042530
2022-02-28 11:02:15,13.9,1646042535
2022-02-28 11:02:20,13.9,1646042540
2022-02-28 11:02:25,18.2,1646042545
2022-02-28 11:02:30,18.2,1646042550
2022-02-28 11:02:35,18.2,1646042555
2022-02-28 11:02:40,18.2,1646042560
2022-02-28 11:02:45,18.2,1646042565
2022-02-28 11:02:50,18.2,1646042570
2022-02-28 11:02:55,19.0,1646042575
2022-02-28 11:03:00,19.0,1646042580
2022-02-28 11:03:05,19.0,1646042585
2022-02-28 11:03:10,19.0,1646042590
2022-02-28 11:03:15,19.0,1646042595
2022-02-28 11:03:20,19.0,1646042600
2022-02-28 11:03:25,19.5,1646042605
2022-02-28 11:03:30,19.5,1646042610
2022-02-28 11:03:35,19.5,1646042615
2022-02-28 11:03:40,19.5,1646042620
2022-02-28 11:03:45,19.5,1646042625
2022-02-28 11:03:50,19.5,1646042630
2022-02-28 11:03:55,19.5,1646042635
2022-02-28 11:04:00,19.5,1646042640
2022-02-28 11:04:05,19.5,1646042645
2022-02-28 11:04:10,19.5,1646042650
2022-02-28 11:04:15,19.5,1646042655
2022-02-28 11:04:20,19.5,1646042660
2022-02-28 11:04:25,19.1,1646042665
2022-02-28 11:04:30,19.1,1646042670
2022-02-28 11:04:35,19.1,1646042675
2022-02-28 11:04:40,19.1,1646042680
2022-02-28 11:04:45,19.1,1646042685
2022-02-28 11:04:50,19.1,1646042690
2022-02-28 11:04:55,22.8,1646042695
2022-02-28 11:05:00,22.8,1646042700
2022-02-28 11:05:05,22.8,1646042705
2022-02-28 11:05:10,22.8,1646042710
2022-02-28 11:05:15,22.8,1646042715
2022-02-28 11:05:20,22.8,1646042720
2022-02-28 11:05:25,15.4,1646042725
2022-02-28 11:05:30,15.4,1646042730
2022-02-28 11:05:35,15.4,1646042735
2022-02-28 11:05:40,15.4,1646042740
2022-02-28 11:05:45,15.4,1646042745
2022-02-28 11:05:50,15.4,1646042750
2022-02-28 11:05:55,16.7,1646042755
2022-02-28 11:06:00,16.7,1646042760
2022-02-28 11:06:05,16.7,1646042765
2022-02-28 11:06:10,16.7,1646042770
2022-02-28 11:06:15,16.7,1646042775
2022-02-28 11:06:20,16.7,1646042780
2022-02-28 11:06:25,22.8,1646042785
2022-02-28 11:06:30,22.8,1646042790
2022-02-28 11:06:35,22.8,1646042795
2022-02-28 11:06:40,22.8,1646042800
2022-02-28 11:06:45,22.8,1646042805
2022-02-28 11:06:50,22.8,1646042810
2022-02-28 11:06:55,10.3,1646042815
2022-02-28 11:07:00,10.3,1646042820
2022-02-28 11:07:05,10.3,1646042825
2022-02-28 11:07:10,10.3,1646042830
2022-02-28 11:07:15,10.3,1646042835
2022-02-28 11:07:20,10.3,1646042840
2022-02-28 11:07:25,7.15,1646042845
2022-02-28 11:07:30,7.15,1646042850
2022-02-28 11:07:35,7.15,1646042855
2022-02-28 11:07:40,7.15,1646042860
2022-02-28 11:07:45,7.15,1646042865
2022-02-28 11:07:50,7.15,1646042870
2022-02-28 11:07:55,7.02,1646042875
2022-02-28 11:08:00,7.02,1646042880
2022-02-28 11:08:05,7.02,1646042885
2022-02-28 11:08:10,7.02,1646042890
2022-02-28 11:08:15,7.02,1646042895
2022-02-28 11:08:20,7.02,1646042900
2022-02-28 11:08:25,18.9,1646042905
2022-02-28 11:08:30,18.9,1646042910
2022-02-28 11:08:35,18.9,1646042915
2022-02-28 11:08:40,18.9,1646042920
2022-02-28 11:08:45,18.9,1646042925
2022-02-28 11:08:50,18.9,1646042930
2022-02-28 11:08:55,18.2,1646042935
2022-02-28 11:09:00,18.2,1646042940
2022-02-28 11:09:05,18.2,1646042945
2022-02-28 11:09:10,18.2,1646042950
2022-02-28 11:09:15,18.2,1646042955
2022-02-28 11:09:20,18.2,1646042960
2022-02-28 11:09:25,9.75,1646042965
2022-02-28 11:09:30,9.75,1646042970
2022-02-28 11:09:35,9.75,1646042975
2022-02-28 11:09:40,9.75,1646042980
2022-02-28 11:09:45,9.75,1646042985
2022-02-28 11:09:50,9.75,1646042990
2022-02-28 11:09:55,14.9,1646042995
2022-02-28 11:10:00,14.9,1646043000
2022-02-28 11:10:05,14.9,1646043005
2022-02-28 11:10:10,14.9,1646043010
2022-02-28 11:10:15,14.9,1646043015
2022-02-28 11:10:20,14.9,1646043020
2022-02-28 11:10:25,22.5,1646043025
2022-02-28 11:10:30,22.5,1646043030
2022-02-28 11:10:35,22.5,1646043035
2022-02-28 11:10:40,22.5,1646043040
2022-02-28 11:10:45,22.5,1646043045
2022-02-28 11:10:50,22.5,1646043050
2022-02-28 11:10:55,15.5,1646043055
2022-02-28 11:11:00,15.5,1646043060
2022-02-28 11:11:05,15.5,1646043065
2022-02-28 11:11:10,15.5,1646043070
2022-02-28 11:11:15,15.5,1646043075
2022-02-28 11:11:20,15.5,1646043080
2022-02-28 11:11:25,21.1,1646043085
2022-02-28 11:11:30,21.1,1646043090
2022-02-28 11:11:35,21.1,1646043095
2022-02-28 11:11:40,21.1,1646043100
2022-02-28 11:11:45,21.1,1646043105
2022-02-28 11:11:50,21.1,1646043110
2022-02-28 11:11:55,21.6,1646043115
2022-02-28 11:12:00,21.6,1646043120
2022-02-28 11:12:05,21.6,1646043125
2022-02-28 11:12:10,21.6,1646043130
2022-02-28 11:12:15,21.6,1646043135
2022-02-28 11:12:20,21.6,1646043140
2022-02-28 11:12:25,11.0,1646043145
2022-02-28 11:12:30,11.0,1646043150
2022-02-28 11:12:35,11.0,1646043155
2022-02-28 11:12:40,11.0,1646043160
2022-02-28 11:12:45,11.0,1646043165
2022-02-28 11:12:50,11.0,1646043170
2022-02-28 11:12:55,22.2,1646043175
2022-02-28 11:13:00,22.2,1646043180
2022-02-28 11:13:05,22.2,1646043185
2022-02-28 11:13:10,22.2,1646043190
2022-02-28 11:13:15,22.2,1646043195
2022-02-28 11:13:20,22.2,1646043200
2022-02-28 11:13:25,21.9,1646043205
2022-02-28 11:13:30,21.9,1646043210
2022-02-28 11:13:35,21.9,1646043215
2022-02-28 11:13:40,21.9,1646043220
2022-02-28 11:13:45,21.9,1646043225
2022-02-28 11:13:50,21.9,1646043230
2022-02-28 11:13:55,18.4,1646043235
2022-02-28 11:14:00,18.4,1646043240
2022-02-28 11:14:05,18.4,1646043245
2022-02-28 11:14:10,18.4,1646043250
2022-02-28 11:14:15,18.4,1646043255
2022-02-28 11:14:20,18.4,1646043260
2022-02-28 11:14:25,17.2,1646043265
2022-02-28 11:14:30,17.2,1646043270
2022-02-28 11:14:35,17.2,1646043275
2022-02-28 11:14:40,17.2,1646043280
2022-02-28 11:14:45,17.2,1646043285
2022-02-28 11:14:50,17.2,1646043290
2022-02-28 11:14:55,17.6,1646043295
2022-02-28 11:15:00,17.6,1646043300
2022-02-28 11:15:05,17.6,1646043305
2022-02-28 11:15:10,17.6,1646043310
2022-02-28 11:15:15,17.6,1646043315
2022-02-28 11:15:20,17.6,1646043320
2022-02-28 11:15:25,21.9,1646043325
2022-02-28 11:15:30,21.9,1646043330
2022-02-28 11:15:35,21.9,1646043335
2022-02-28 11:15:40,21.9,1646043340
2022-02-28 11:15:45,21.9,1646043345
2022-02-28 11:15:50,21.9,1646043350
2022-02-28 11:15:55,8.05,1646043355
2022-02-28 11:16:00,8.05,1646043360
2022-02-28 11:16:05,8.05,1646043365
2022-02-28 11:16:10,8.05,1646043370
2022-02-28 11:16:15,8.05,1646043375
2022-02-28 11:16:20,8.05,1646043380
2022-02-28 11:16:25,7.20,1646043385
2022-02-28 11:16:30,7.20,1646043390
2022-02-28 11:16:35,7.20,1646043395
2022-02-28 11:16:40,7.20,1646043400
2022-02-28 11:16:45,7.20,1646043405
2022-02-28 11:16:50,7.20,1646043410
2022-02-28 11:16:55,7.27,1646043415
2022-02-28 11:17:00,7.27,1646043420
2022-02-28 11:17:05,7.27,1646043425
2022-02-28 11:17:10,7.27,1646043430
2022-02-28 11:17:15,7.27,1646043435
2022-02-28 11:17:20,7.27,1646043440
2022-02-28 11:17:25,21.8,1646043445
2022-02-28 11:17:30,21.8,1646043450
2022-02-28 11:17:35,21.8,1646043455
2022-02-28 11:17:40,21.8,1646043460
2022-02-28 11:17:45,21.8,1646043465
2022-02-28 11:17:50,21.8,1646043470
2022-02-28 11:17:55,20.3,1646043475
2022-02-28 11:18:00,20.3,1646043480
2022-02-28 11:18:05,20.3,1646043485
2022-02-28 11:18:10,20.3,1646043490
2022-02-28 11:18:15,20.3,1646043495
2022-02-28 11:18:20,20.3,1646043500
2022-02-28 11:18:25,21.9,1646043505
2022-02-28 11:18:30,21.9,1646043510
2022-02-28 11:18:35,21.9,1646043515
2022-02-28 11:18:40,21.9,1646043520
2022-02-28 11:18:45,21.9,1646043525
2022-02-28 11:18:50,21.9,1646043530
2022-02-28 11:18:55,18.1,1646043535
2022-02-28 11:19:00,18.1,1646043540
2022-02-28 11:19:05,18.1,1646043545
2022-02-28 11:19:10,18.1,1646043550
2022-02-28 11:19:15,18.1,1646043555
2022-02-28 11:19:20,18.1,1646043560
2022-02-28 11:19:25,17.8,1646043565
2022-02-28 11:19:30,17.8,1646043570
2022-02-28 11:19:35,17.8,1646043575
2022-02-28 11:19:40,17.8,1646043580
2022-02-28 11:19:45,17.8,1646043585
2022-02-28 11:19:50,17.8,1646043590
2022-02-28 11:19:55,26.2,1646043595
2022-02-28 11:20:00,26.2,1646043600
2022-02-28 11:20:05,26.2,1646043605
2022-02-28 11:20:10,26.2,1646043610
2022-02-28 11:20:15,26.2,1646043615
2022-02-28 11:20:20,26.2,1646043620
2022-02-28 11:20:25,25.4,1646043625
2022-02-28 11:20:30,25.4,1646043630
2022-02-28 11:20:35,25.4,1646043635
2022-02-28 11:20:40,25.4,1646043640
2022-02-28 11:20:45,25.4,1646043645
2022-02-28 11:20:50,25.4,1646043650
2022-02-28 11:20:55,25.5,1646043655
2022-02-28 11:21:00,25.5,1646043660
2022-02-28 11:21:05,25.5,1646043665
2022-02-28 11:21:10,25.5,1646043670
2022-02-28 11:21:15,25.5,1646043675
2022-02-28 11:21:20,25.5,1646043680
2022-02-28 11:21:25,26.8,1646043685
2022-02-28 11:21:30,26.8,1646043690
2022-02-28 11:21:35,26.8,1646043695
2022-02-28 11:21:40,26.8,1646043700
2022-02-28 11:21:45,26.8,1646043705
2022-02-28 11:21:50,26.8,1646043710
2022-02-28 11:21:55,15.1,1646043715
2022-02-28 11:22:00,15.1,1646043720
2022-02-28 11:22:05,15.1,1646043725
2022-02-28 11:22:10,15.1,1646043730
2022-02-28 11:22:15,15.1,1646043735
2022-02-28 11:22:20,15.1,1646043740
2022-02-28 11:22:25,23.6,1646043745
2022-02-28 11:22:30,23.6,1646043750
2022-02-28 11:22:35,23.6,1646043755
2022-02-28 11:22:40,23.6,1646043760
2022-02-28 11:22:45,23.6,1646043765
2022-02-28 11:22:50,23.6,1646043770
2022-02-28 11:22:55,23.5,1646043775
2022-02-28 11:23:00,23.5,1646043780
2022-02-28 11:23:05,23.5,1646043785
2022-02-28 11:23:10,23.5,1646043790
2022-02-28 11:23:15,23.5,1646043795
2022-02-28 11:23:20,23.5,1646043800
2022-02-28 11:23:25,20.2,1646043805
2022-02-28 11:23:30,20.2,1646043810
2022-02-28 11:23:35,20.2,1646043815
2022-02-28 11:23:40,20.2,1646043820
2022-02-28 11:23:45,20.2,1646043825
2022-02-28 11:23:50,20.2,1646043830
2022-02-28 11:23:55,26.9,1646043835
2022-02-28 11:24:00,26.9,1646043840
2022-02-28 11:24:05,26.9,1646043845
